preco;iptu;condominio;metro_quadrado;quarto;banheiro;garagem;regiao;data;vendedor;descricao
970000.0;1.0;;220.0;5.0;5.0;5.0;Fortaleza, Engenheiro Luciano Cavalcante;24/05/2024;Profissional;Casa com 5 dormitórios à venda, 220 m² por R$ 970.000,00 - Engenheiro Luciano Cavalcante -
400000.0;;;214.0;3.0;3.0;2.0;Fortaleza, Cidade dos Funcionários;24/05/2024;Direto com o dono;Casa plana 3 quartos, comercial ou residencial,cidade dos funcionários
60000.0;;;33.0;1.0;1.0;;Fortaleza, Pici;24/05/2024;Direto com o dono;Casa ideal para casal, estudante ou pequena família. Vendo ou troco por carro ou moto.
480000.0;79.0;;165.0;3.0;2.0;4.0;Fortaleza, Cidade dos Funcionários;23/05/2024;Profissional;Casa ampla com 3 quartos à venda, 164 m² por R$ 480.000 - Cidade dos Funcionários - Fortal
280000.0;;;153.0;2.0;2.0;2.0;Fortaleza, Conjunto Ceará II;23/05/2024;Profissional;CASA NO CONJUNTO CEARA com 2 dormitórios à venda, 153 m² por R$ 280.000 - Conjunto Ceará -
290000.0;;;135.0;3.0;1.0;2.0;Fortaleza, Passaré;23/05/2024;Profissional;Casa com 3 dormitórios à venda, 135 m² por R$ 290.000 - Passaré - Fortaleza/CE
0.0;;;;4.0;2.0;2.0;Fortaleza, Manoel Sátiro;23/05/2024;Direto com o dono;Casa de praia Bangalô
55000000.0;;;;4.0;4.0;;Fortaleza, Dias Macedo;23/05/2024;Direto com o dono;Imóvel a venda no bairro Boa Vista para ser reformado 
300000.0;;;200.0;4.0;3.0;2.0;Fortaleza, Antônio Bezerra;23/05/2024;Direto com o dono;300 mil
800000.0;;;271.0;5.0;5.0;2.0;Fortaleza, Dionisio Torres;23/05/2024;Profissional;excelente casa para venda
260000.0;300.0;;160.0;3.0;2.0;2.0;Fortaleza, Pedras;23/05/2024;Direto com o dono;Casa toda projetada em condomínio 
;;;;3.0;2.0;1.0;Fortaleza, Quintino Cunha;23/05/2024;Direto com o dono;Casa com ponto comercial  
550000.0;;;384.0;2.0;1.0;3.0;Fortaleza, Vila União;23/05/2024;Profissional;Vendo casa no Vila União - CA560
;;380.0;60.0;3.0;2.0;1.0;Fortaleza, Novo Mondubim;23/05/2024;Direto com o dono;Casa duplex em condomínio no mondubim com área de lazer completa e portaria 24h
289000.0;;;76.0;3.0;3.0;1.0;Fortaleza, Barroso;23/05/2024;Profissional;ISLA VILLAGE CONDOMÍNIO - Condomínio fechado de casas duplex no Barroso
1250000.0;2086.0;;266.0;4.0;2.0;3.0;Fortaleza, José de Alencar;23/05/2024;Profissional;GRAN CARMEL
1349300.0;;850.0;186.0;4.0;5.0;5.0;Fortaleza, Sabiaguaba;23/05/2024;Profissional;Carmel Bosque Duo na Sapiranga
170000.0;;;;2.0;2.0;1.0;Fortaleza, João XXIII;23/05/2024;Direto com o dono;2 Casas por 170 mil a negociar
1400000.0;;;351.0;4.0;4.0;3.0;Fortaleza, Parque Manibura;23/05/2024;Profissional;Excelente casa no Parque Manibura
680000.0;;850.0;128.0;3.0;4.0;4.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa com 3 suítes à venda, 133 m² por R$ 680.000 - Cambeba - Fortaleza/CE
550000.0;;850.0;125.0;4.0;4.0;2.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa com 4 suítes à venda, 125 m² por R$ 550.000 - Cambeba - Fortaleza/CE
550000.0;1200.0;;142.0;4.0;5.0;3.0;Fortaleza, Sapiranga-Coité;23/05/2024;Profissional;Linda duplex com 4 suítes
185000.0;100.0;;137.0;2.0;2.0;2.0;Fortaleza, Siqueira;23/05/2024;Profissional;Casa no Siqueira com 2 quartos sendo 1 suíte - R$ 185.000,00
299000.0;;;80.0;3.0;2.0;2.0;Fortaleza, Mondubim;23/05/2024;Profissional;Condomínio Village Paradiso  Rua Roque Medeiros, 1000 - Mondubim, Fortaleza - CE
350000.0;1000.0;;117.0;3.0;3.0;2.0;Fortaleza, Guajeru;23/05/2024;Profissional;Sobrado para venda com 150 metros quadrados com 3 quartos em Guajiru - Fortaleza - CE
170000.0;;;70.0;2.0;2.0;3.0;Fortaleza, Sabiaguaba;23/05/2024;Direto com o dono;Vende. Casa de praia
2000000.0;;2150.0;366.0;4.0;4.0;5.0;Fortaleza, Cambeba;23/05/2024;Profissional;Execelente Casa Duplex em condomínio, 366m², 04 qts (03 suítes), closet, jacuzzi, escritór
370000.0;;;186.0;3.0;3.0;2.0;Fortaleza, Bela Vista;23/05/2024;Profissional;Vendo Casa|Bela Vista - Fortaleza - CE.Aceito Propostas
90000.0;;;200.0;4.0;2.0;1.0;Fortaleza, Rodolfo Teófilo;23/05/2024;Direto com o dono;CASA DUPLEX MARACANAÚ R$90.000,00
450000.0;;;198.0;3.0;2.0;4.0;Fortaleza, Bela Vista;23/05/2024;Profissional;Duplex na Parquelandia com 3 quartos e 4 vagas
630000.0;1200.0;;125.0;3.0;4.0;2.0;Fortaleza, Edson Queiroz;23/05/2024;Profissional;Casa Duplex, toda projetada, com 125m² - Sapiranga
125758.0;;;149000.0;3.0;2.0;1.0;Fortaleza, Mucuripe;23/05/2024;Direto com o dono;Casa a venda 3 Quartos, 149 metros quadrados   
899000.0;;;247.0;3.0;4.0;5.0;Fortaleza, Barroso;23/05/2024;Profissional;Casa a venda em Messejana com 3 Quartos e 8 vagas
999999.0;1200.0;;190.0;4.0;4.0;4.0;Fortaleza, Cambeba;23/05/2024;Profissional;Casa para venda no Bairro Cambeba, com 4 quartos, 190m², ao lado do Lago Jacarey, por R$99
135000.0;;;;1.0;2.0;1.0;Fortaleza, Prefeito José Walter;23/05/2024;Direto com o dono;Vendo casa
160000.0;;;128.0;4.0;4.0;1.0;Fortaleza, Quintino Cunha;23/05/2024;Direto com o dono;CASA dúplex no QUINTINO CUNHA 
1300000.0;;;500.0;4.0;4.0;5.0;Fortaleza, Jardim Cearense;23/05/2024;Profissional;Casa duplex na Maraponga 
50000.0;;;212.0;4.0;3.0;4.0;Fortaleza, Parque Dois Irmãos;23/05/2024;Direto com o dono;Casa com 4 quartos e 3 banheiro á venda, 212 m2 
230000.0;250.0;;240.0;3.0;3.0;1.0;Fortaleza, Aracapé;23/05/2024;Direto com o dono;CASA À VENDA MONDUBIM FORTALEZA 
200000.0;;;;2.0;2.0;1.0;Fortaleza, Cristo Redentor;23/05/2024;Direto com o dono;Vendo duplex no bairro Cristo Redentor 
1500000.0;2416.0;;500.0;5.0;5.0;5.0;Fortaleza, Fátima;23/05/2024;Profissional;Casa Duplex no Bairro de Fátima.
890000.0;1.0;;220.0;3.0;5.0;5.0;Fortaleza, Montese;23/05/2024;Profissional;Casa Ampla com Piscina
6000000.0;1.0;;400.0;4.0;5.0;5.0;Fortaleza, Praia do Futuro II;23/05/2024;Profissional;Casa em condomínio lindíssima disponível a venda!
650000.0;;;200.0;3.0;2.0;5.0;Fortaleza, Serrinha;23/05/2024;Profissional;Casa para venda tem 200 metros quadrados com 3 quartos em Serrinha - Fortaleza - CE
400000.0;430.0;;114.0;3.0;3.0;2.0;Fortaleza, Mondubim;23/05/2024;Profissional;Casa para venda com 114 metros quadrados com 3 quartos em Mondubim - Fortaleza - CE
390001.0;450.0;;94.0;3.0;3.0;2.0;Fortaleza, Mondubim;23/05/2024;Profissional;Casa para venda com 94 metros quadrados com 3 quartos em Mondubim - Fortaleza - CE
215000.0;;;90.0;3.0;2.0;3.0;Fortaleza, Siqueira;23/05/2024;Profissional;Casa para venda com 3 quartos em Siqueira - Fortaleza - CE
230000.0;1.0;;100.0;3.0;2.0;2.0;Fortaleza, Parque Dois Irmãos;23/05/2024;Profissional;"Duplex no Bairro Itaperí Com 03 Quartos, 02 Vagas, Próx ao Shopping Pátio Arvoredo;  -"
300000.0;;;;2.0;2.0;1.0;Fortaleza, Carlito Pamplona;23/05/2024;Direto com o dono;Casa 3 andares 
260000.0;1.0;;82.0;3.0;2.0;1.0;Fortaleza, Sapiranga-Coité;23/05/2024;Profissional;Casa para venda possui 70 metros quadrados com 3 quartos em Sapiranga - Fortaleza - CE
450000.0;700.0;;240.0;4.0;3.0;2.0;Fortaleza, Mondubim;23/05/2024;Profissional;Casa para venda possui 240 metros quadrados com 4 quartos em Mondubim - Fortaleza - CE
29000.0;;;6.0;1.0;1.0;1.0;Fortaleza, Maraponga;23/05/2024;Direto com o dono;Casa dúplex com varanda
70000.0;;;63.0;2.0;2.0;;Fortaleza, Manoel Sátiro;23/05/2024;Direto com o dono;Casa Vila Manoel Satiro 
310000.0;480.0;;118.0;3.0;5.0;3.0;Fortaleza, Lagoa Redonda;23/05/2024;Direto com o dono;Duplex em Condomínio Fechado - Lagoa Redonda
30000.0;;;70.0;1.0;1.0;;Fortaleza, Planalto Ayrton Senna;23/05/2024;Direto com o dono;Casa a venda aberta a negociação 
160000.0;;;200.0;4.0;2.0;2.0;Fortaleza, Floresta;23/05/2024;Direto com o dono;Vendo Duplex 
160000.0;;;;2.0;2.0;1.0;Fortaleza, Pedras;23/05/2024;Direto com o dono;Casa duplex
400000.0;;;90.0;3.0;3.0;2.0;Fortaleza, Vila União;23/05/2024;Profissional;Casa para venda tem 90 metros quadrados com 3 quartos em Vila União - Fortaleza - CE
403104.0;;;206.0;1.0;1.0;1.0;Fortaleza, Jardim Guanabara;23/05/2024;Profissional;Casa Jardim Guanabara 413m² - Fortaleza/ CE
89000.0;;;;2.0;2.0;1.0;Fortaleza, Quintino Cunha;23/05/2024;Direto com o dono;CASA A VENDA EM ALTO ALEGRE MARACANAU
85901.0;;;83.0;3.0;3.0;1.0;Fortaleza, Granja Lisboa;23/05/2024;Profissional;Casa Granja Lisboa 132m² - Fortaleza/ CE
484500.0;;;240.0;3.0;2.0;;Fortaleza, Edson Queiroz;23/05/2024;Profissional;Casa Edson Queiroz 3Qts 2St, 360m² - Fortaleza/ CE
340000.0;1.0;;90.0;3.0;3.0;1.0;Fortaleza, Mondubim;23/05/2024;Profissional;Duplex em Condomínio Com 03 Quartos , 03 Banheiros e Lazer Completo no Melhor do Mondubim
200000.0;;;50.0;2.0;1.0;1.0;Fortaleza, Curió;23/05/2024;Profissional;Casa para venda tem 50 metros quadrados com 2 quartos em Guajiru- Fortaleza - Ceará
170000.0;600.0;;161.0;3.0;3.0;2.0;Fortaleza, Quintino Cunha;23/05/2024;Direto com o dono;Casa no Quintino Cunha, próximo ao final da linha do pio saraiva 
;;;;1.0;;;Fortaleza, Maraponga;31/05/2024;Direto com o dono;Limpeza de caixa d.gua
240000.0;;;80.0;2.0;3.0;2.0;Fortaleza, Lagoa Redonda;23/05/2024;Profissional;Casa a venda na Lagoa Redonda com 02 Suítes TR134251 MKT - 19J6TB6
350000.0;555.0;;90.0;3.0;4.0;2.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa em condomínio com 3 quartos e deck | r$ 350mil | perto do Cambeba
1200000.0;;;247.0;4.0;3.0;3.0;Fortaleza, Fátima;23/05/2024;Profissional;"""CÓDIGO DO IMÓVEL : (MKT) TR177320Visite nosso site : https://www.triunfoimoveis.com/   SO"
350000.0;;;200.0;2.0;2.0;4.0;Fortaleza, Vila Velha;23/05/2024;Profissional;Excelente imóvel á venda no Bairro Vila Velha
65000.0;;;;2.0;1.0;;Fortaleza, Sapiranga-Coité;23/05/2024;Direto com o dono;Casa com ponto comercial na Sapiranga 
249000.0;200.0;;;5.0;2.0;1.0;Fortaleza, Montese;23/05/2024;Direto com o dono;CASA MONTESE DUPLEX
300000.0;;;;2.0;2.0;2.0;Fortaleza, Bela Vista;23/05/2024;Direto com o dono;Casa no Rodolfo Teófilo 
330000.0;;;;3.0;3.0;3.0;Fortaleza, Parque Santa Rosa;23/05/2024;Direto com o dono;Vendo Casa toda reformada no conjunto esperança 
115000.0;;;80.0;2.0;1.0;1.0;Fortaleza, Jangurussu;23/05/2024;Profissional;Casa para venda possui 80 metros quadrados com 2 quartos em Jangurussu - Fortaleza - CE
1790000.0;;;800.0;5.0;5.0;5.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa à venda no bairro José de Alencar - Fortaleza/CE
2850000.0;;;379.0;3.0;5.0;4.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa à venda no bairro José de Alencar - Fortaleza/CE
1450000.0;;;400.0;4.0;5.0;2.0;Fortaleza, Engenheiro Luciano Cavalcante;23/05/2024;Profissional;Casa à venda no bairro Engenheiro Luciano Cavalcante - Fortaleza/CE
350000.0;;;145.0;3.0;2.0;3.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa à venda no bairro José de Alencar - Fortaleza/CE
1200000.0;;;330.0;3.0;5.0;4.0;Fortaleza, Sapiranga-Coité;23/05/2024;Profissional;Casa à venda no bairro SAPIRANGA - Fortaleza/CE
3900000.0;;;525.0;5.0;5.0;5.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa à venda no bairro José de Alencar - Fortaleza/CE
6500000.0;;;650.0;5.0;5.0;5.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa à venda no bairro José de Alencar - Fortaleza/CE
1200000.0;;;948.0;5.0;5.0;2.0;Fortaleza, Passaré;23/05/2024;Profissional;Sobrado com 8 dormitórios à venda, 948 m² por R$ 1.200.000,00 - Passaré - Fortaleza/CE
105000.0;;;27.0;2.0;1.0;1.0;Fortaleza, Canindezinho;23/05/2024;Direto com o dono;Casa no canidezinho
380000.0;;;215.0;5.0;2.0;1.0;Fortaleza, Jardim Guanabara;23/05/2024;Profissional;Casa à venda, 5 quartos, 1 suíte, 1 vaga, Jardim Guanabara - Fortaleza/CE
199000.0;;500.0;75.0;3.0;2.0;2.0;Fortaleza, Curió;23/05/2024;Profissional;EXCELENTE CASA EM CONDOMÍNIO
620000.0;1100.0;;149.0;4.0;4.0;2.0;Fortaleza, Damas;23/05/2024;Profissional;Casa Duplex no Bairro Damas
680000.0;;;285.0;4.0;4.0;4.0;Fortaleza, Parque Manibura;23/05/2024;Profissional;Casa com 4 dormitórios à venda, 285 m² por R$ 680.000,00 - Parque Manibura - Fortaleza/CE
850000.0;189.0;;248.0;4.0;5.0;4.0;Fortaleza, Sapiranga-Coité;23/05/2024;Profissional;Residencial Duplex | Sapiranga
360000.0;;280.0;80.0;3.0;2.0;2.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Casa com 3 dormitórios à venda, 80 m² por R$ 360.000 - José de Alencar - Fortaleza/CE
350000.0;;500.0;77.0;3.0;3.0;2.0;Fortaleza, Passaré;23/05/2024;Profissional;CASA À VENDA NO PASSARÉ | CONDOMINIO RESIDENCIAL TICIANA
820000.0;;;152.0;4.0;4.0;2.0;Fortaleza, Jardim das Oliveiras;23/05/2024;Profissional;CASA DUPLEX À VENDA NA CIDADE DOS FUNCIONÁRIOS
320000.0;;;70.0;3.0;3.0;2.0;Fortaleza, Lagoa Redonda;23/05/2024;Profissional;CASA À VENDA NA LAGOA REDONDA
420000.0;;900.0;120.0;3.0;3.0;3.0;Fortaleza, Lagoa Redonda;23/05/2024;Profissional;Casa duplex com 03 quartos sendo 02 suítes à venda no bairro Lagoa Redonda | Condomínio Im
700000.0;811.0;;224.0;3.0;4.0;3.0;Fortaleza, Maraponga;23/05/2024;Profissional;Maraponga - Casa Duplex de 224,00m² com 03 Suítes e 03 Vagas
30000.0;;;15.0;2.0;1.0;;Fortaleza, Lagoa Redonda;23/05/2024;Direto com o dono;Vende-se uma casa no curió 
349000.0;1200.0;;104.0;3.0;4.0;2.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Eu vos apresento seu futuro lar: Condomínio Florença.
1200000.0;;;888.0;4.0;4.0;5.0;Fortaleza, Pici;23/05/2024;Profissional;Casa Com Terreno de 888 M²
750000.0;1444.0;;256.0;5.0;5.0;5.0;Fortaleza, Cidade dos Funcionários;23/05/2024;Profissional;casa plana com 6 dormitórios na Cidade dos Funcionários
435000.0;205.0;;106.0;3.0;2.0;3.0;Fortaleza, Parque Manibura;23/05/2024;Profissional;Oportunidade Imperdível! Casa Plana no Residencial Ouro Branco - Parque Manibura, Zona Sul
950000.0;582.0;;300.0;5.0;5.0;4.0;Fortaleza, Engenheiro Luciano Cavalcante;23/05/2024;Profissional;Casa duplex | 300 m² | 6 suites | 4 Vagas | Piscina | Luciano Cavalcante
499000.0;639.0;;222.0;4.0;3.0;3.0;Fortaleza, José Bonifácio;23/05/2024;Profissional;Casa bairro de Fatima
480000.0;;;150.0;3.0;4.0;5.0;Fortaleza, Parque Iracema;23/05/2024;Profissional;Casa plana, com 150m², no melhor da Cidade dos Funcionários, localizada entre o Parque Del
435000.0;;;126.0;3.0;2.0;2.0;Fortaleza, Cidade dos Funcionários;23/05/2024;Profissional;Casa Solta Na Cidade Dos Funcionarios
599000.0;450.0;;131.0;3.0;2.0;5.0;Fortaleza, José de Alencar;23/05/2024;Profissional;Linda Casa com Energia Solar
299000.0;262.0;;81.0;3.0;2.0;1.0;Fortaleza, Passaré;23/05/2024;Profissional;A Casa da Boa Vizinhança
290000.0;1.0;;198.0;3.0;2.0;3.0;Fortaleza, Passaré;23/05/2024;Profissional;Casa com 3 dormitórios à venda, 198 m² por R$ 290.000,00 - Passaré - Fortaleza/CE
280000.0;;;58.0;3.0;2.0;2.0;Fortaleza, Maraponga;22/05/2024;Profissional;Casa com 3 dormitórios à venda, 58 m² por R$ 280.000 - Maraponga - Fortaleza/CE
310000.0;;;120.0;3.0;2.0;1.0;Fortaleza, Monte Castelo;22/05/2024;Direto com o dono;Casa no Monte Castelo 
340.0;;450.0;120.0;2.0;3.0;2.0;Fortaleza, Cambeba;22/05/2024;Direto com o dono;Casa condomínio no Cambeba 
250000.0;;;;2.0;1.0;2.0;Fortaleza, Messejana;22/05/2024;Direto com o dono;Casa bem localizada 
260000.0;;;88.0;3.0;2.0;2.0;Fortaleza, Parque Iracema;22/05/2024;Profissional;Casa Duplex com 3 quartos para venda em Rua Privativa - AP72136
100000.0;;;;2.0;1.0;1.0;Fortaleza, Joaquim Távora;22/05/2024;Direto com o dono;Casa a venda na praia da caponga  
220000.0;;;153.0;3.0;1.0;2.0;Fortaleza, Conjunto Ceará I;22/05/2024;Profissional;Casa no Conjunto  Ceará, 03 quartos, 3ª Etapa
1040000.0;5556.0;;320.0;4.0;5.0;4.0;Fortaleza, Salinas;22/05/2024;Profissional;Casa Duplex com Piscina em Condomínio Fechado no Bairro Guararapes
250000.0;;;153.0;3.0;2.0;2.0;Fortaleza, Conjunto Ceará II;22/05/2024;Profissional;Casa no Conjunto  Ceará, 03 quartos, 4ª Etapa
205043.0;;;107.0;3.0;2.0;2.0;Fortaleza, Pedras;22/05/2024;Profissional;Casa grande de esquina com 3 quartos no Ancuri 
210000.0;;;114.0;2.0;1.0;;Fortaleza, Joaquim Távora;22/05/2024;Profissional;venda casa no bairro joaquim tavora
190000.0;;;90.0;5.0;3.0;1.0;Fortaleza, Parque Dois Irmãos;22/05/2024;Direto com o dono;Casa dúplex 
600000.0;;;195.0;3.0;4.0;4.0;Fortaleza, Messejana;22/05/2024;Profissional;Casa a venda na Messejana com 03 Quartos, Fortaleza CE TR68863 MKT - 1PSGTB6
380000.0;1252.0;;183.0;3.0;4.0;2.0;Fortaleza, Tauape;22/05/2024;Profissional;Casa no São João do Tauape com 183m² e 3 quartos.
690000.0;1.0;;90.0;3.0;2.0;2.0;Fortaleza, Parquelândia;22/05/2024;Profissional;Casa para venda tem 90 metros quadrados com 3 quartos em Parquelândia - Fortaleza - CE
250000.0;;;170.0;3.0;3.0;2.0;Fortaleza, Floresta;22/05/2024;Direto com o dono;Casa Duplex - Acessos independentes
140.0;;;;2.0;1.0;;Fortaleza, Papicu;22/05/2024;Direto com o dono;Casa  duplex 
450000.0;;;64.0;2.0;2.0;;Fortaleza, Vicente Pinzon;22/05/2024;Direto com o dono;Casa Cores da Redonda-Icapuí/CE - Casa de Praia
780000.0;1.0;;363.0;3.0;2.0;5.0;Fortaleza, Amadeu Furtado;22/05/2024;Profissional;Casa para Venda em Fortaleza, Parquelândia, 3 dormitórios, 1 suíte, 2 banheiros, 5 vagas
179900.0;;;72.0;2.0;2.0;2.0;Fortaleza, Parquelândia;22/05/2024;Direto com o dono;Casa a venda no boleto
60000.0;;;;2.0;1.0;1.0;Fortaleza, Bom Jardim;22/05/2024;Direto com o dono;Casa a Venda *
230000.0;500.0;;60.0;2.0;2.0;2.0;Fortaleza, Prefeito José Walter;22/05/2024;Profissional;Village Rembrandt - Casa nova duplex com excelente acabamento, na região do Passaré
70000.0;;;150.0;4.0;1.0;1.0;Fortaleza, Vila Velha;22/05/2024;Direto com o dono;Casa no vila velha 
598500.0;;;146.0;2.0;2.0;2.0;Fortaleza, Engenheiro Luciano Cavalcante;22/05/2024;Profissional;Casa 146 m² - Engenheiro Luciano Cavalcante - Fortaleza - CE
617400.0;;;320.0;1.0;1.0;1.0;Fortaleza, Cambeba;22/05/2024;Profissional;Casa 320 m² - Cambeba - Fortaleza - CE
450000.0;;800.0;120.0;3.0;3.0;2.0;Fortaleza, Sapiranga-Coité;22/05/2024;Profissional;Condomínio Villa Amazon TR108135 MKT - 185T2KQ
619000.0;1100.0;;137.0;3.0;3.0;4.0;Fortaleza, Sapiranga-Coité;22/05/2024;Profissional;Casa de condomínio para venda possui 137 metros quadrados com 3 quartos
295000.0;80.0;;84.0;3.0;2.0;2.0;Fortaleza, Mondubim;22/05/2024;Profissional;Casa de condomínio para venda com 84 metros quadrados com 3 quartos em Mondubim - Fortalez
570000.0;;;150.0;4.0;5.0;2.0;Fortaleza, Sapiranga-Coité;22/05/2024;Profissional;Casa duplex com 4 suítes  Sapiranga - Fortaleza - CE
185000.0;;;150.0;2.0;2.0;2.0;Fortaleza, Pedras;22/05/2024;Profissional;Casa para venda tem 150 metros quadrados com 2 quartos em Pedras - Fortaleza - CE
185000.0;;;87.0;2.0;2.0;2.0;Fortaleza, Pedras;22/05/2024;Profissional;Casa para venda possui 87 metros quadrados com 2 quartos em Pedras - Fortaleza - CE
175000.0;;;70.0;2.0;1.0;2.0;Fortaleza, Pedras;22/05/2024;Profissional;Seu imóvel com menos de R$10.000 com 2 quartos e suite
690000.0;1.0;;100.0;3.0;2.0;2.0;Fortaleza, Parquelândia;22/05/2024;Profissional;Dúplex  com 3 quartos em Parquelândia - Fortaleza - CE
1350000.0;1000.0;;200.0;4.0;5.0;3.0;Fortaleza, Maraponga;22/05/2024;Profissional;Casa para venda tem 200 metros quadrados com 4 quartos em Maraponga - Fortaleza - CE
1800000.0;;;450.0;4.0;5.0;5.0;Fortaleza, Edson Queiroz;22/05/2024;Profissional;MANSÃO  DOS SONHOS !!!!   04 SUITES - PISCINA- PORTEIRA FECHADA !!!!   EDSON QUEIROZ - FOR
1200000.0;500.0;;484.0;2.0;3.0;2.0;Fortaleza, Parangaba;22/05/2024;Profissional;Casa para venda com 484 metros quadrados com 2 quartos em Parangaba - Fortaleza - CE
550000.0;400.0;;138.0;3.0;3.0;2.0;Fortaleza, Serrinha;22/05/2024;Profissional;Térrea para venda com 138 metros quadrados com 3 quartos em Serrinha - Fortaleza - CE
500000.0;;;;3.0;4.0;2.0;Fortaleza, José de Alencar;22/05/2024;Profissional;Excelente Duplex Condomínio Residencial San Remo Parque José De Alencar 
485000.0;;;120.0;4.0;4.0;3.0;Fortaleza, Passaré;22/05/2024;Profissional;Casa Duplex Passaré 4 quartos
40.0;;;;2.0;1.0;;Fortaleza, Vila Velha;22/05/2024;Direto com o dono;Vende se casa
300000.0;;;23.0;5.0;5.0;4.0;Fortaleza, Guararapes;22/05/2024;Direto com o dono;Vende se prédio no centro do pecem 
320000.0;;;;4.0;3.0;1.0;Fortaleza, Jardim Guanabara;22/05/2024;Direto com o dono;Vendo Casa no bairro Jardim Guanabara
900000.0;;;265.0;5.0;5.0;5.0;Fortaleza, Cidade dos Funcionários;22/05/2024;Profissional;Vendo casa com 5 suítes e 265m²
120000.0;;;;2.0;;;Fortaleza, Granja Portugal;22/05/2024;Direto com o dono;CASA A VENDA NA GRANJA PORTUGAL
140000.0;50.0;;48.0;2.0;2.0;1.0;Fortaleza, Pedras;22/05/2024;Profissional;GE-Casa para venda RENDA MÍNIMA PARA FINANCIAR , UM SALÁRIO MÍNIMO em Pedras - Fortaleza -
380000.0;613.0;;300.0;5.0;5.0;2.0;Fortaleza, Papicu;30/05/2024;Direto com o dono;Duplex na Tabuba 
699000.0;1.0;;161.0;3.0;4.0;2.0;Fortaleza, Sapiranga-Coité;22/05/2024;Profissional;Duplex em condomínio 161m2 - 3 Suítes - Sapiranga - Fortaleza
60000.0;;;;2.0;1.0;1.0;Fortaleza, São Bento;22/05/2024;Direto com o dono;Vendo casa Paupina 
450000.0;;;168.0;3.0;3.0;2.0;Fortaleza, Canindezinho;22/05/2024;Direto com o dono;Casa Duplex com Piscina e Energia solar 
150.0;;;;3.0;2.0;;Fortaleza, Siqueira;22/05/2024;Direto com o dono;Vendo ou troco
245000.0;;155.0;54.0;3.0;2.0;2.0;Fortaleza, Curió;22/05/2024;Profissional;Casa à venda, 54 m² por R$ 245.000,00 - Lagoa Redonda - Fortaleza/CE
90000.0;;;;3.0;2.0;1.0;Fortaleza, Genibaú;30/05/2024;Direto com o dono;Vendo uma casa 
370000.0;;;187.0;4.0;3.0;2.0;Fortaleza, Bela Vista;22/05/2024;Profissional;Casa com 4 dormitórios à venda, 186 m² por R$ 370.000,00 - Bela Vista - Fortaleza/CE
1350000.0;2500.0;;200.0;3.0;3.0;5.0;Fortaleza, Fátima;22/05/2024;Profissional;Casa de Esquina no Bairro de Fátima com terreno de 585,75m2
6499000.0;;3800.0;650.0;4.0;5.0;5.0;Fortaleza, Vicente Pinzon;22/05/2024;Profissional;Casa no Carmel Atlantico com 4 dormitórios à venda, 650 m² por R$ 6.499.000 - De Lourdes -
310000.0;;688.0;96.0;3.0;2.0;2.0;Fortaleza, Lagoa Redonda;22/05/2024;Profissional;CASA À VENDA NA LAGOA REDONDA | CONDOMINIO VIVERDE
590000.0;;750.0;128.0;3.0;4.0;2.0;Fortaleza, José de Alencar;22/05/2024;Profissional;CASA DUPLEX À VENDA NO JOSÉ DE ALENCAR
299000.0;;;95.0;3.0;3.0;2.0;Fortaleza, Salinas;22/05/2024;Profissional;CASA DUPLEX À VENDA NO BAIRRO SALINAS.
240000.0;;460.0;92.0;3.0;3.0;2.0;Fortaleza, Lagoa Redonda;22/05/2024;Profissional;Casa duplex com 03 quartos sendo 02 suítes à venda no bairro Lagoa Redonda | Gipsy 1 Resid
120000.0;;;;2.0;1.0;;Fortaleza, Jardim Iracema;22/05/2024;Direto com o dono;VENDO CASA NO JARDIM IRACEMA 
80.0;;;420.0;4.0;3.0;1.0;Fortaleza, Parque Presidente Vargas;22/05/2024;Direto com o dono;Casa dúplex  
979999.0;;1100.0;127.0;4.0;4.0;3.0;Fortaleza, Meireles;22/05/2024;Profissional;Villa Sonata 127m2 3stes 3vgs liga 9 8 7 4 8 3 1 0 8 Diego9989f oportunidade 
350000.0;78.0;;120.0;3.0;3.0;2.0;Fortaleza, José de Alencar;21/05/2024;Profissional;Casa com 3 dormitórios à venda, 120 m² por R$ 350.000,00 - José de Alencar - Fortaleza/CE
650000.0;375.0;;270.0;4.0;3.0;5.0;Fortaleza, Messejana;21/05/2024;Profissional;Casa Ampla na Messejana Excelente Oportunidade em Localização de Esquina!
1100000.0;;;312.0;2.0;1.0;;Fortaleza, Aldeota;21/05/2024;Profissional;Casa em terreno de 12 metros de frente por 26 de fundos com área total de 312m², quase esq
1150123.0;1250.0;;600.0;4.0;5.0;5.0;Fortaleza, José de Alencar;21/05/2024;Profissional;Mansão de alto padrão em Fortaleza com piscina
130000.0;;;;3.0;1.0;;Fortaleza, Serrinha;21/05/2024;Direto com o dono;Casa duplex
